C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_50_609.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_50_609.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_50_609.jpg,0,1,0,19.10258
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_50_693.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_50_693.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_50_693.jpg,0,1,0,19.92684
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_50_776.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_50_776.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_50_776.jpg,0,1,0,20.74863
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_50_856.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_50_856.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_50_856.jpg,0,1,0,21.56392
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_50_936.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_50_936.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_50_936.jpg,0,1,0,22.37079
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_017.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_017.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_017.jpg,0,1,0,23.16753
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_099.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_099.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_099.jpg,-0.02941176,1,0,23.95366
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_179.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_179.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_179.jpg,-0.05882353,1,0,24.72915
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_260.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_260.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_260.jpg,-0.07058824,1,0,25.49605
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_343.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_343.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_343.jpg,0,1,0,26.25764
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_424.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_424.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_424.jpg,0,1,0,27.01351
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_506.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_506.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_506.jpg,0,1,0,27.76327
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_590.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_590.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_590.jpg,0,1,0,28.69227
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_671.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_671.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_671.jpg,0,1,0,29.42846
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_753.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_753.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_753.jpg,-0.09411765,1,0,30.15588
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_837.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_837.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_837.jpg,-0.2882353,1,0,30.17204
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_51_917.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_51_917.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_51_917.jpg,-0.3,1,0,30.17927
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_000.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_000.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_000.jpg,0,1,0,30.18532
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_084.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_084.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_084.jpg,0,1,0,30.18943
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_167.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_167.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_167.jpg,0,1,0,30.18989
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_251.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_251.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_251.jpg,0,1,0,30.19019
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_334.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_334.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_334.jpg,0,1,0,30.19031
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_416.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_416.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_416.jpg,-0.2117647,1,0,30.17827
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_499.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_499.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_499.jpg,-0.2235294,1,0,30.18338
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_584.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_584.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_584.jpg,0,1,0,30.18775
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_665.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_665.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_665.jpg,0,1,0,30.18989
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_751.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_751.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_751.jpg,0,1,0,30.19024
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_837.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_837.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_837.jpg,0,1,0,30.19032
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_52_917.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_52_917.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_52_917.jpg,0,1,0,30.19027
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_001.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_001.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_001.jpg,0.005882353,1,0,30.19039
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_086.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_086.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_086.jpg,0.2529412,1,0,30.17315
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_171.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_171.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_171.jpg,0.2764706,1,0,30.18009
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_257.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_257.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_257.jpg,0,1,0,30.18703
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_324.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_324.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_324.jpg,0,1,0,30.18825
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_411.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_411.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_411.jpg,0,1,0,30.19003
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_501.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_501.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_501.jpg,0,1,0,30.19026
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_585.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_585.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_585.jpg,0,1,0,30.19029
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_669.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_669.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_669.jpg,-0.08235294,1,0,30.1879
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_756.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_756.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_756.jpg,-0.3294118,1,0,30.16504
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_842.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_842.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_842.jpg,-0.3882353,1,0,30.1691
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_53_928.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_53_928.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_53_928.jpg,0,1,0,30.18741
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_017.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_017.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_017.jpg,0,1,0,30.18992
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_088.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_088.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_088.jpg,0,1,0,30.19009
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_160.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_160.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_160.jpg,0,1,0,30.19029
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_250.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_250.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_250.jpg,0,1,0,30.19034
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_318.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_318.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_318.jpg,0,1,0,30.19029
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_405.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_405.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_405.jpg,0,1,0,30.19028
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_491.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_491.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_491.jpg,0,1,0,30.19031
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_573.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_573.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_573.jpg,0,1,0,30.1903
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_654.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_654.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_654.jpg,0,1,0,30.1903
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_736.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_736.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_736.jpg,-0.01176471,1,0,30.19027
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_814.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_814.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_814.jpg,-0.1529412,1,0,30.1845
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_898.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_898.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_898.jpg,0,1,0,30.18991
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_54_982.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_54_982.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_54_982.jpg,0,1,0,30.19024
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_55_064.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_55_064.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_55_064.jpg,0,1,0,30.19027
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_55_147.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_55_147.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_55_147.jpg,0,1,0,30.19028
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_55_227.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_55_227.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_55_227.jpg,0,1,0,30.19032
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_55_307.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_55_307.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_55_307.jpg,0,1,0,30.19029
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_55_381.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_55_381.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_55_381.jpg,0,1,0,30.19031
C:\Users\SakibHassan\Desktop\SimulationData\IMG\center_2021_08_20_20_50_55_456.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\left_2021_08_20_20_50_55_456.jpg,C:\Users\SakibHassan\Desktop\SimulationData\IMG\right_2021_08_20_20_50_55_456.jpg,0,1,0,30.1903
